ground_truth_id,order_id,expected_scenario,expected_outcome,expected_resolution_class,expected_root_cause,expected_human_escalation,expected_ai_investigation,expected_confidence_band,expected_financial_impact,linked_payment_ids,linked_settlement_ids,notes
GT-000111,ORD-000111,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000111","SET-000111","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000112,ORD-000112,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000112","SET-000112","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000113,ORD-000113,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000113","SET-000113","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000114,ORD-000114,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000114","SET-000114","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000115,ORD-000115,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000115","SET-000115","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000116,ORD-000116,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000116","SET-000116","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000117,ORD-000117,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000117","SET-000117","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000118,ORD-000118,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000118","SET-000118","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000119,ORD-000119,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000119","SET-000119","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000120,ORD-000120,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000120","SET-000120","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000121,ORD-000121,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000121","SET-000121","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000122,ORD-000122,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000122","SET-000122","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000123,ORD-000123,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000123","SET-000123","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000124,ORD-000124,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000124","SET-000124","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000125,ORD-000125,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000125","SET-000125","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000126,ORD-000126,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000126","SET-000126","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000127,ORD-000127,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000127","SET-000127","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000128,ORD-000128,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000128","SET-000128","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000129,ORD-000129,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000129","SET-000129","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000130,ORD-000130,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000130","SET-000130","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000131,ORD-000131,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000131","SET-000131","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000132,ORD-000132,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000132","SET-000132","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000133,ORD-000133,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000133","SET-000133","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000134,ORD-000134,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000134","SET-000134","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000135,ORD-000135,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000135","SET-000135","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000136,ORD-000136,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000136","SET-000136","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000137,ORD-000137,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000137","SET-000137","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000138,ORD-000138,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000138","SET-000138","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000139,ORD-000139,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000139","SET-000139","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000140,ORD-000140,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000140","SET-000140","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000141,ORD-000141,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000141","SET-000141","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000142,ORD-000142,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000142","SET-000142","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000143,ORD-000143,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000143","SET-000143","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000144,ORD-000144,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000144","SET-000144","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000145,ORD-000145,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000145","SET-000145","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000146,ORD-000146,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000146","SET-000146","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000147,ORD-000147,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000147","SET-000147","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000148,ORD-000148,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000148","SET-000148","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000149,ORD-000149,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000149","SET-000149","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000150,ORD-000150,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000150","SET-000150","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000151,ORD-000151,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000151","SET-000151","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000152,ORD-000152,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000152","SET-000152","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000153,ORD-000153,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000153","SET-000153","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000154,ORD-000154,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000154","SET-000154","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000155,ORD-000155,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000155","SET-000155","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000156,ORD-000156,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000156","SET-000156","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000157,ORD-000157,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000157","SET-000157","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000158,ORD-000158,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000158","SET-000158","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000159,ORD-000159,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000159","SET-000159","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000160,ORD-000160,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000160","SET-000160","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000161,ORD-000161,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000161","SET-000161","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000162,ORD-000162,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000162","SET-000162","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000163,ORD-000163,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000163","SET-000163","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000164,ORD-000164,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000164","SET-000164","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000165,ORD-000165,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000165","SET-000165","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000166,ORD-000166,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000166","SET-000166","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000167,ORD-000167,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000167","SET-000167","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000168,ORD-000168,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000168","SET-000168","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000169,ORD-000169,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000169","SET-000169","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000170,ORD-000170,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000170","SET-000170","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000171,ORD-000171,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000171","SET-000171","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000172,ORD-000172,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000172","SET-000172","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000173,ORD-000173,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000173","SET-000173","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000174,ORD-000174,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000174","SET-000174","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000175,ORD-000175,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000175","SET-000175","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000176,ORD-000176,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000176","SET-000176","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000177,ORD-000177,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000177","SET-000177","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000178,ORD-000178,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000178","SET-000178","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000179,ORD-000179,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000179","SET-000179","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000180,ORD-000180,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000180","SET-000180","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000181,ORD-000181,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000181","SET-000181","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000182,ORD-000182,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000182","SET-000182","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000183,ORD-000183,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000183","SET-000183","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000184,ORD-000184,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000184","SET-000184","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000185,ORD-000185,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000185","SET-000185","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000186,ORD-000186,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000186","SET-000186","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000187,ORD-000187,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000187","SET-000187","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000188,ORD-000188,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000188","SET-000188","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000189,ORD-000189,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000189","SET-000189","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000190,ORD-000190,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000190","SET-000190","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000191,ORD-000191,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000191","SET-000191","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000192,ORD-000192,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000192","SET-000192","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000193,ORD-000193,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000193","SET-000193","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000194,ORD-000194,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000194","SET-000194","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000195,ORD-000195,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000195","SET-000195","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000196,ORD-000196,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000196","SET-000196","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000197,ORD-000197,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000197","SET-000197","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000198,ORD-000198,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000198","SET-000198","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000199,ORD-000199,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000199","SET-000199","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000200,ORD-000200,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000200","SET-000200","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000201,ORD-000201,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000201","SET-000201","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000202,ORD-000202,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000202","SET-000202","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000203,ORD-000203,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000203","SET-000203","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000204,ORD-000204,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000204","SET-000204","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000205,ORD-000205,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000205","SET-000205","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
